,ResTimePre,equiv_pldnPre,conc_dfnbPre,temperaturePre,ResTimePost,equiv_pldnPost,conc_dfnbPost,temperaturePost,STYPre,EFactorPre,STYPost,EFactorPost,itterTimePre,itterTimePost,hypervolumePre,hypervolumePost
45,0.5,4.21431428059156,0.5,120.0,0.5,4.148229749207983,0.5,120.0,0.768852927545107,0.07935141559798402,0.9505579217275393,0.09833161259695822,3.187000000005355,1.6559999999881256,0.041553967698290804,0.04629408973813268
46,0.5,4.329353636092536,0.5,120.0,0.5,4.151704433180205,0.5,120.0,0.7528633582936208,0.07739034228783914,0.23868452694938758,0.024688007369440608,3.0940000000118744,1.2960000000020955,0.043914881625666195,0.04629408973813268
47,0.5,4.396258238185232,0.5,120.0,0.5,4.155521988374538,0.5,120.0,1.290232015467272,0.13232113165295253,1.175781272300331,0.12159908409888082,3.2339999999967404,1.5,0.04490914974446355,0.04629408973813268
48,0.5,4.9254257581243905,0.5,120.0,0.5,4.168733170387947,0.5,120.0,0.6695325578853469,0.06742679177482704,0.844896483164028,0.08733867246846223,3.5,1.062999999994645,0.045484138738334026,0.04629408973813268
49,0.5,4.638753451906581,0.5,120.0,0.5,4.162030755130391,0.5,120.0,0.5319856526342587,0.054103199849397245,0.7112299624332457,0.07353852724304141,2.8589999999967404,1.2810000000172295,0.05045552444424638,0.04629408973813268
50,0.5,4.431288753366588,0.5,120.0,0.5,4.153498447576805,0.5,120.0,0.9353131887182657,0.09580561672491486,0.7385016563288597,0.07638111348749262,2.5309999999881256,1.5780000000086147,0.05045552444424638,0.04629408973813268
51,0.5,4.483994466149291,0.5,120.0,0.5,4.14182491110884,0.5,120.0,0.5154468788139717,0.05270179459190797,0.6794145432379872,0.07029861426669765,2.7820000000065193,1.3440000000118744,0.05045552444424638,0.04629408973813268
52,0.5,4.377534707267346,0.5,120.0,0.5,5.0,0.1,30.0,0.8729318528359172,0.0895826550483715,0.0,1.1898189571474807e-08,2.437999999994645,0.9210000000020955,0.05045552444424638,0.04629408973813268
53,0.5,4.4030302698100305,0.5,120.0,0.5,4.132826775477334,0.5,120.0,0.8263033297250406,0.08472252171095153,0.6666413578117051,0.0689987116029056,2.859000000025844,1.9219999999913853,0.05045552444424638,0.04629408973813268
54,0.5,4.397722358828817,0.5,120.0,0.5,1.0,0.1,120.0,0.4446611333942232,0.04560038440915041,0.0,1.2314967611635183e-08,2.6719999999913853,1.0,0.05045552444424638,0.04629408973813268
